I17PERIOD;I17TIMEST;I17SOLO;I17FUNCSYSTEM;I17PORTID;I17CLASSID;I17CFTYPE;I17CFID;I17CFREV;I17CFDATE1;I17CFDATE2;I17VALUE;I17CURR;I17FUNCTVALUE;I17FUNCTCURR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_157;;Z20P;CZR_DEF_20220427190437_576;;20211231;20211231;2641652,43;CZK;106269,71;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_344;;Z20P;CZR_DEF_20220427190437_577;;20211231;20211231;32863,00;EUR;32863,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_21;;Z20P;CZR_DEF_20220427190437_578;;20211231;20211231;83585,60;CZK;3362,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_614;;Z20P;CZR_DEF_20220427190437_579;;20211231;20211231;33402,80;EUR;33402,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_240;;Z10R;CZR_DEF_20220427190437_58;;20211231;20211231;-50966,50;EUR;-50966,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2019_NO_596;;Z10P;CZR_DEF_20220427190437_580;;20211231;20211231;321,68;USD;284,02;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_456;;Y20R;CZR_DEF_20220427190437_581;;20211231;20211231;-3521182,65;EUR;-3521182,65;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_472;;Z20P;CZR_DEF_20220427190437_582;;20211231;20211231;1051825,99;EUR;1051825,99;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_264;;Z10R;CZR_DEF_20220427190437_583;;20211231;20211231;-4439,08;EUR;-4439,08;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_553;;Z10R;CZR_DEF_20220427190437_584;;20211231;20211231;-121497,26;EUR;-121497,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_403;;Z10R;CZR_DEF_20220427190437_585;;20211231;20211231;-18800,00;USD;-16598,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_476;;Z30P;CZR_DEF_20220427190437_586;;20211231;20211231;24900,78;CZK;1001,72;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_159;;Z20R;CZR_DEF_20220427190437_587;;20211231;20211231;-428,50;EUR;-428,50;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_668;;Z30P;CZR_DEF_20220427190437_588;;20211231;20211231;1093,08;EUR;1093,08;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_266;;Z10R;CZR_DEF_20220427190437_589;;20211231;20211231;-59387,52;EUR;-59387,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_98;;Z10R;CZR_DEF_20220427190437_590;;20211231;20211231;-4697,84;EUR;-4697,84;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_368;;Z5200;CZR_DEF_20220427190437_591;;20211231;20211231;-1194614,73;EUR;-1194614,73;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_316;;Y10P;CZR_DEF_20220427190437_592;;20211231;20211231;1398691,07;EUR;1398691,07;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_2;;Z10R;CZR_DEF_20220427190437_593;;20211231;20211231;-991,80;EUR;-991,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_121;;Z20P;CZR_DEF_20220427190437_594;;20211231;20211231;23244,96;EUR;23244,96;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P110_2021_NO_78;;Z30P;CZR_DEF_20220427190437_595;;20211231;20211231;40260,28;EUR;40260,28;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_612;;Z20P;CZR_DEF_20220427190437_596;;20211231;20211231;41152,02;EUR;41152,02;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_72;;Z20P;CZR_DEF_20220427190437_597;;20211231;20211231;172849,00;CZK;6953,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_522;;Z10R;CZR_DEF_20220427190437_598;;20211231;20211231;-4751,36;EUR;-4751,36;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_645;;Z10R;CZR_DEF_20220427190437_6;;20211231;20211231;-68049,70;EUR;-68049,70;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_32;;Z20R;CZR_DEF_20220427190437_60;;20211231;20211231;-14261,31;EUR;-14261,31;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_468;;Y20R;CZR_DEF_20220427190437_600;;20211231;20211231;-229019,25;CZK;-9213,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_374;;Z30P;CZR_DEF_20220427190437_601;;20211231;20211231;2082007;HUF;5639,39;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_535;;Z10R;CZR_DEF_20220427190437_602;;20211231;20211231;-5622,89;EUR;-5622,89;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_360;;Z20P;CZR_DEF_20220427190437_603;;20211231;20211231;11875,84;EUR;11875,84;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_661;;Y10P;CZR_DEF_20220427190437_604;;20211231;20211231;37407449,88;CZK;1504845,52;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_489;;Z20P;CZR_DEF_20220427190437_605;;20211231;20211231;45632,06;EUR;45632,06;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_380;;Z10R;CZR_DEF_20220427190437_606;;20211231;20211231;-32231,35;UAH;-1042,32;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_125;;Z10R;CZR_DEF_20220427190437_607;;20211231;20211231;-1621124,46;EUR;-1621124,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_11;;Z5200;CZR_DEF_20220427190437_608;;20211231;20211231;-3946,80;EUR;-3946,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_299;;Z10R;CZR_DEF_20220427190437_609;;20211231;20211231;-35697,97;EUR;-35697,97;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_403;;Z30P;CZR_DEF_20220427190437_61;;20211231;20211231;470,00;USD;414,97;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_362;;Z20R;CZR_DEF_20220427190437_610;;20211231;20211231;-910,77;EUR;-910,77;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_105;;Z10R;CZR_DEF_20220427190437_611;;20211231;20211231;-161,26;EUR;-161,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_414;;Z20P;CZR_DEF_20220427190437_612;;20211231;20211231;227041,92;EUR;227041,92;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_559;;Z30P;CZR_DEF_20220427190437_613;;20211231;20211231;13679,84;EUR;13679,84;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_456;;Y10P;CZR_DEF_20220427190437_614;;20211231;20211231;921794,88;EUR;921794,88;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_85;;Z10R;CZR_DEF_20220427190437_616;;20211231;20211231;-309,46;EUR;-309,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_646;;Z20R;CZR_DEF_20220427190437_617;;20211231;20211231;-18645,21;EUR;-18645,21;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_667;;Y10P;CZR_DEF_20220427190437_618;;20211231;20211231;494650,24;EUR;494650,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_719;;Y20R;CZR_DEF_20220427190437_619;;20211231;20211231;-25588,46;USD;-22592,67;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_333;;Z20P;CZR_DEF_20220427190437_62;;20211231;20211231;45642,48;EUR;45642,48;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_526;;Z20P;CZR_DEF_20220427190437_620;;20211231;20211231;30167,13;EUR;30167,13;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_22;;Z20R;CZR_DEF_20220427190437_621;;20211231;20211231;-14915,22;EUR;-14915,22;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_455;;Y10R;CZR_DEF_20220427190437_622;;20211231;20211231;-308553,20;EUR;-308553,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_511;;Z30P;CZR_DEF_20220427190437_623;;20211231;20211231;160,62;USD;141,82;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_32;;Z20R;CZR_DEF_20220427190437_624;;20211231;20211231;-5985,69;EUR;-5985,69;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_727;;Z10R;CZR_DEF_20220427190437_625;;20211231;20211231;-5271,19;PLN;-1146,68;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_302;;Z10R;CZR_DEF_20220427190437_626;;20211231;20211231;-138167,71;EUR;-138167,71;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_319;;Z20P;CZR_DEF_20220427190437_627;;20211231;20211231;39596,20;EUR;39596,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_372;;Z30P;CZR_DEF_20220427190437_628;;20211231;20211231;22414,80;EUR;22414,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_353;;Z10R;CZR_DEF_20220427190437_629;;20211231;20211231;-4769,80;EUR;-4769,80;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_552;;Z20P;CZR_DEF_20220427190437_63;;20211231;20211231;11940,06;EUR;11940,06;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_139;;Z10R;CZR_DEF_20220427190437_630;;20211231;20211231;-943914,41;CZK;-37972,26;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_476;;Z10R;CZR_DEF_20220427190437_631;;20211231;20211231;-16772,43;CZK;-674,73;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_408;;Y10P;CZR_DEF_20220427190437_632;;20211231;20211231;20330,85;GEL;5802,18;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_643;;Z20P;CZR_DEF_20220427190437_633;;20211231;20211231;292678,01;EUR;292678,01;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_272;;Z30P;CZR_DEF_20220427190437_634;;20211231;20211231;126,66;EUR;126,66;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_470;;Y10P;CZR_DEF_20220427190437_635;;20211231;20211231;186184,07;UAH;6020,97;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_582;;Z30P;CZR_DEF_20220427190437_636;;20211231;20211231;10745,95;EUR;10745,95;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_502;;Z10R;CZR_DEF_20220427190437_637;;20211231;20211231;-677859,44;EUR;-677859,44;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_724;;Z20R;CZR_DEF_20220427190437_638;;20211231;20211231;-82,41;EUR;-82,41;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_399;;Z10R;CZR_DEF_20220427190437_639;;20211231;20211231;-33000,00;PLN;-7178,75;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_353;;Z20P;CZR_DEF_20220427190437_64;;20211231;20211231;2577,69;EUR;2577,69;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_671;;Z10R;CZR_DEF_20220427190437_640;;20211231;20211231;-207540,59;EUR;-207540,59;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_11;;Z5200;CZR_DEF_20220427190437_641;;20211231;20211231;-5324,42;EUR;-5324,42;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_257;;Z10R;CZR_DEF_20220427190437_642;;20211231;20211231;-177459,14;EUR;-177459,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_361;;Z20P;CZR_DEF_20220427190437_643;;20211231;20211231;249138,00;EUR;249138,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_314;;Z10R;CZR_DEF_20220427190437_644;;20211231;20211231;-53648,61;PLN;-11670,61;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_553;;Z20P;CZR_DEF_20220427190437_645;;20211231;20211231;53093,03;EUR;53093,03;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_351;;Z20R;CZR_DEF_20220427190437_646;;20211231;20211231;-440652,76;EUR;-440652,76;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_410;;Y20R;CZR_DEF_20220427190437_647;;20211231;20211231;-1136247,76;PLN;-247176,96;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2020_NO_577;;Z10R;CZR_DEF_20220427190437_648;;20211231;20211231;-8828,76;CHF;-8545,89;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_479;;Z30P;CZR_DEF_20220427190437_649;;20211231;20211231;1531690;HUF;4148,79;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_607;;Z10R;CZR_DEF_20220427190437_65;;20211231;20211231;-2537,10;EUR;-2537,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_319;;Z5200;CZR_DEF_20220427190437_650;;20211231;20211231;-243880,58;EUR;-243880,58;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_653;;Z20P;CZR_DEF_20220427190437_651;;20211231;20211231;1733283,95;PLN;377054,96;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_668;;Z30P;CZR_DEF_20220427190437_652;;20211231;20211231;100,10;EUR;100,10;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_602;;Z30P;CZR_DEF_20220427190437_653;;20211231;20211231;16,98;EUR;16,98;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2020_NO_182;;Z10R;CZR_DEF_20220427190437_654;;20211231;20211231;-2342,00;USD;-2067,81;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_511;;Z30P;CZR_DEF_20220427190437_655;;20211231;20211231;125,06;USD;110,42;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_518;;Z10P;CZR_DEF_20220427190437_656;;20211231;20211231;16274158,40;CZK;654684,95;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_131;;Z10R;CZR_DEF_20220427190437_657;;20211231;20211231;-924,61;PLN;-201,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_729;;Z20P;CZR_DEF_20220427190437_659;;20211231;20211231;20315,38;USD;17936,94;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_42;;Z10R;CZR_DEF_20220427190437_66;;20211231;20211231;-6121,30;EUR;-6121,30;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_612;;Z20P;CZR_DEF_20220427190437_660;;20211231;20211231;224462,15;EUR;224462,15;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P160_2021_NO_397;;Z10R;CZR_DEF_20220427190437_661;;20211231;20211231;-97568,99;EUR;-97568,99;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_9;;Z10R;CZR_DEF_20220427190437_662;;20211231;20211231;-8431,84;TRY;-553,51;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_161;;Z10R;CZR_DEF_20220427190437_663;;20211231;20211231;-91762,84;EUR;-91762,84;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_616;;Z20P;CZR_DEF_20220427190437_664;;20211231;20211231;12029,29;EUR;12029,29;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_692;;Z20P;CZR_DEF_20220427190437_665;;20211231;20211231;625,67;EUR;625,67;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_73;;Z30P;CZR_DEF_20220427190437_666;;20211231;20211231;531,02;EUR;531,02;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_369;;Z10R;CZR_DEF_20220427190437_667;;20211231;20211231;-121915,03;CHF;-118008,93;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_531;;Z10R;CZR_DEF_20220427190437_668;;20211231;20211231;-337,87;EUR;-337,87;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_643;;Z20P;CZR_DEF_20220427190437_669;;20211231;20211231;168879,11;EUR;168879,11;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_380;;Z20R;CZR_DEF_20220427190437_67;;20211231;20211231;-34736,50;UAH;-1123,34;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_727;;Z10P;CZR_DEF_20220427190437_670;;20211231;20211231;20237,90;PLN;4402,51;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_485;;Y20R;CZR_DEF_20220427190437_671;;20211231;20211231;-34424,75;CZK;-1384,86;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2021_NO_217;;Z10R;CZR_DEF_20220427190437_672;;20211231;20211231;-3890,00;EUR;-3890,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_22;;Z30P;CZR_DEF_20220427190437_673;;20211231;20211231;1249,37;EUR;1249,37;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_151;;Z10R;CZR_DEF_20220427190437_674;;20211231;20211231;-218494,74;EUR;-218494,74;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_95;;Z10R;CZR_DEF_20220427190437_675;;20211231;20211231;-105,17;EUR;-105,17;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_535;;Z10R;CZR_DEF_20220427190437_676;;20211231;20211231;-108001,46;EUR;-108001,46;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_204;;Z10R;CZR_DEF_20220427190437_677;;20211231;20211231;-59763,91;PLN;-13000,92;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_156;;Z20P;CZR_DEF_20220427190437_678;;20211231;20211231;248317,51;EUR;248317,51;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_84;;Z10R;CZR_DEF_20220427190437_679;;20211231;20211231;-1712,21;EUR;-1712,21;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_323;;Z30P;CZR_DEF_20220427190437_68;;20211231;20211231;97178,19;EUR;97178,19;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_19;;Z20P;CZR_DEF_20220427190437_680;;20211231;20211231;20072,18;EUR;20072,18;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_83;;Z20R;CZR_DEF_20220427190437_681;;20211231;20211231;-13290,43;EUR;-13290,43;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_528;;Z20R;CZR_DEF_20220427190437_682;;20211231;20211231;-52456,57;EUR;-52456,57;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_634;;Z10R;CZR_DEF_20220427190437_683;;20211231;20211231;-163597,36;EUR;-163597,36;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_698;;Z20P;CZR_DEF_20220427190437_684;;20211231;20211231;114,33;EUR;114,33;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_410;;Y20R;CZR_DEF_20220427190437_685;;20211231;20211231;-3403983,52;PLN;-740495,45;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2021_NO_29;;Y10P;CZR_DEF_20220427190437_686;;20211231;20211231;151580,86;EUR;151580,86;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_364;;Z10R;CZR_DEF_20220427190437_687;;20211231;20211231;-800745,86;EUR;-800745,86;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_477;;Z30P;CZR_DEF_20220427190437_688;;20211231;20211231;4809,01;EUR;4809,01;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_550;;Z20P;CZR_DEF_20220427190437_689;;20211231;20211231;170827,14;EUR;170827,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_333;;Z10R;CZR_DEF_20220427190437_69;;20211231;20211231;-50083,66;EUR;-50083,66;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_185;;Z10R;CZR_DEF_20220427190437_690;;20211231;20211231;-66651,20;EUR;-66651,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_502;;Z10R;CZR_DEF_20220427190437_691;;20211231;20211231;-82871,35;EUR;-82871,35;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_663;;Y10P;CZR_DEF_20220427190437_692;;20211231;20211231;367608,41;GEL;104911,08;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_603;;Z10P;CZR_DEF_20220427190437_693;;20211231;20211231;67962,08;EUR;67962,08;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_445;;Z20P;CZR_DEF_20220427190437_694;;20211231;20211231;557573,94;PLN;121293,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_321;;Z10R;CZR_DEF_20220427190437_695;;20211231;20211231;-824116,83;EUR;-824116,83;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2019_NO_716;;Y10R;CZR_DEF_20220427190437_696;;20211231;20211231;-3540,13;CZK;-142,41;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_715;;Z10R;CZR_DEF_20220427190437_697;;20211231;20211231;-8126,16;EUR;-8126,16;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_115;;Z20P;CZR_DEF_20220427190437_698;;20211231;20211231;174803,09;EUR;174803,09;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_477;;Z20P;CZR_DEF_20220427190437_699;;20211231;20211231;190726,13;EUR;190726,13;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_370;;Z20P;CZR_DEF_20220427190437_7;;20211231;20211231;274822,17;EUR;274822,17;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_356;;Z20P;CZR_DEF_20220427190437_70;;20211231;20211231;144350,56;EUR;144350,56;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_542;;Z10R;CZR_DEF_20220427190437_700;;20211231;20211231;-13594,20;EUR;-13594,20;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2020_NO_216;;Z10P;CZR_DEF_20220427190437_701;;20211231;20211231;243,00;EUR;243,00;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_622;;Z20P;CZR_DEF_20220427190437_702;;20211231;20211231;64614579;HUF;175017,14;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2019_NO_495;;Z20P;CZR_DEF_20220427190437_703;;20211231;20211231;3945,17;EUR;3945,17;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRH_P510_2020_NO_13;;Y10P;CZR_DEF_20220427190437_704;;20211231;20211231;1206912,47;EUR;1206912,47;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2020_NO_472;;Z10R;CZR_DEF_20220427190437_705;;20211231;20211231;-107022,06;EUR;-107022,06;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P170_2019_NO_216;;Z10R;CZR_DEF_20220427190437_706;;20211231;20211231;-2540,70;EUR;-2540,70;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_439;;Z10R;CZR_DEF_20220427190437_707;;20211231;20211231;-29151,24;EUR;-29151,24;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_321;;Z30P;CZR_DEF_20220427190437_708;;20211231;20211231;72837,61;EUR;72837,61;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_125;;Z5000;CZR_DEF_20220427190437_709;;20211231;20211231;-1323,56;EUR;-1323,56;EUR
2021012;20220427190437;CZR;CZR_DEF;CZR_ACP_PRI_P500_2021_NO_88;;Z10R;CZR_DEF_20220427190437_71;;20211231;20211231;-1400,67;EUR;-1400,67;EUR
